epoch,Sensitivity,Specificity,accuracy,auc,fn,fp,loss,lr,prc,precision,recall,tn,tp,val_Sensitivity,val_Specificity,val_accuracy,val_auc,val_fn,val_fp,val_loss,val_prc,val_precision,val_recall,val_tn,val_tp
0,0.9410675764083862,0.9542694687843323,0.8925684690475464,0.8843575716018677,7596.0,7489.0,0.9206711053848267,0.001,0.6576297879219055,0.7323062419891357,0.7295160889625549,104843.0,20487.0,0.9347206354141235,0.9566704630851746,0.8941847085952759,0.8945680260658264,928.0,928.0,0.8951075673103333,0.6927847862243652,0.7354618310928345,0.7354618310928345,13104.0,2580.0
1,0.945554256439209,0.9558718800544739,0.8939856886863708,0.8906556367874146,7443.0,7443.0,0.8743771910667419,0.001,0.6746055483818054,0.7349641919136047,0.7349641919136047,104889.0,20640.0,0.9472634196281433,0.9606613516807556,0.8941847085952759,0.8967422246932983,928.0,928.0,0.8717644810676575,0.6960527300834656,0.7354618310928345,0.7354618310928345,13104.0,2580.0
2,0.9473347067832947,0.9562101364135742,0.8939856886863708,0.8919288516044617,7443.0,7443.0,0.870750367641449,0.001,0.6816971302032471,0.7349641919136047,0.7349641919136047,104889.0,20640.0,0.938141405582428,0.9645096659660339,0.8941847085952759,0.8981190919876099,928.0,928.0,0.8613844513893127,0.7051406502723694,0.7354618310928345,0.7354618310928345,13104.0,2580.0
3,0.9470497965812683,0.9579371809959412,0.8939856886863708,0.8937013149261475,7443.0,7443.0,0.8676164746284485,0.001,0.6878207921981812,0.7349641919136047,0.7349641919136047,104889.0,20640.0,0.9427024126052856,0.9642959237098694,0.8941847085952759,0.8989866375923157,928.0,928.0,0.8598173260688782,0.7051325440406799,0.7354618310928345,0.7354618310928345,13104.0,2580.0
4,0.9493287801742554,0.9590054750442505,0.8939856886863708,0.8939417004585266,7444.0,7442.0,0.8669719696044922,0.001,0.687426745891571,0.7349809408187866,0.7349286079406738,104890.0,20639.0,0.9486886858940125,0.9634407162666321,0.8941847085952759,0.8992530107498169,928.0,928.0,0.8790475130081177,0.705625593662262,0.7354618310928345,0.7354618310928345,13104.0,2580.0
5,0.9512160420417786,0.958738386631012,0.8939856886863708,0.8948583602905273,7443.0,7443.0,0.8640555739402771,0.001,0.6919017434120178,0.7349641919136047,0.7349641919136047,104889.0,20640.0,0.9521094560623169,0.9635119438171387,0.8941847085952759,0.8995309472084045,928.0,928.0,0.8538257479667664,0.7069395780563354,0.7354618310928345,0.7354618310928345,13104.0,2580.0
6,0.9504326581954956,0.9577413201332092,0.8939642906188965,0.8947039842605591,7446.0,7443.0,0.8642353415489197,0.001,0.6913418769836426,0.7349358797073364,0.7348573803901672,104889.0,20637.0,0.9281641840934753,0.9560290575027466,0.8941847085952759,0.8914154767990112,928.0,928.0,0.8700034618377686,0.671893298625946,0.7354618310928345,0.7354618310928345,13104.0,2580.0
7,0.9475483298301697,0.9580351114273071,0.8939501047134399,0.8923934102058411,7448.0,7443.0,0.8677250146865845,0.001,0.6803820729255676,0.7349170446395874,0.7347861528396606,104889.0,20635.0,0.9503991007804871,0.9642959237098694,0.8941847085952759,0.8993349075317383,928.0,928.0,0.8716861605644226,0.707391619682312,0.7354618310928345,0.7354618310928345,13104.0,2580.0
8,0.949578046798706,0.9610707759857178,0.8939856886863708,0.8976215124130249,7443.0,7443.0,0.8573818206787109,0.0005,0.7027348279953003,0.7349641919136047,0.7349641919136047,104889.0,20640.0,0.9521094560623169,0.965008556842804,0.8941847085952759,0.8997968435287476,928.0,928.0,0.8526276350021362,0.7091562747955322,0.7354618310928345,0.7354618310928345,13104.0,2580.0
9,0.947868824005127,0.9625217914581299,0.8939856886863708,0.8982645273208618,7443.0,7443.0,0.856170654296875,0.0005,0.7041354775428772,0.7349641919136047,0.7349641919136047,104889.0,20640.0,0.9521094560623169,0.9627993106842041,0.8941847085952759,0.892888069152832,928.0,928.0,0.8682376146316528,0.701704204082489,0.7354618310928345,0.7354618310928345,13104.0,2580.0
10,0.9497204422950745,0.9621568322181702,0.8939856886863708,0.8984253406524658,7443.0,7443.0,0.855523943901062,0.0005,0.7050057649612427,0.7349641919136047,0.7349641919136047,104889.0,20640.0,0.9469783306121826,0.9632269144058228,0.8941847085952759,0.9005216956138611,928.0,928.0,0.8498351573944092,0.7099869251251221,0.7354618310928345,0.7354618310928345,13104.0,2580.0
11,0.9501477479934692,0.9624683856964111,0.8939856886863708,0.8981536626815796,7443.0,7443.0,0.8562853932380676,0.0005,0.7047491669654846,0.7349641919136047,0.7349641919136047,104889.0,20640.0,0.9469783306121826,0.9623717069625854,0.8941847085952759,0.8975651860237122,928.0,928.0,0.8763841390609741,0.6978416442871094,0.7354618310928345,0.7354618310928345,13104.0,2580.0
12,0.9486877918243408,0.9623081684112549,0.8939642906188965,0.8986907601356506,7446.0,7443.0,0.8547564148902893,0.0005,0.7047158479690552,0.7349358797073364,0.7348573803901672,104889.0,20637.0,0.9495438933372498,0.9649372696876526,0.8941847085952759,0.9005409479141235,928.0,928.0,0.852121889591217,0.70880126953125,0.7354618310928345,0.7354618310928345,13104.0,2580.0
13,0.9477620124816895,0.961640477180481,0.8939856886863708,0.8984619975090027,7443.0,7443.0,0.8559399247169495,0.0005,0.7056944966316223,0.7349641919136047,0.7349641919136047,104889.0,20640.0,0.9509692192077637,0.9650798439979553,0.8941847085952759,0.9008286595344543,928.0,928.0,0.8506184220314026,0.7101238965988159,0.7354618310928345,0.7354618310928345,13104.0,2580.0
14,0.9489014744758606,0.9631894826889038,0.8939785361289978,0.9001771807670593,7444.0,7443.0,0.8507679104804993,0.00025,0.7123734951019287,0.7349547743797302,0.7349286079406738,104889.0,20639.0,0.9452679753303528,0.9647947549819946,0.8940137028694153,0.901269257068634,930.0,929.0,0.8496641516685486,0.712166428565979,0.7351012229919434,0.7348916530609131,13103.0,2578.0
15,0.9485453963279724,0.9636880159378052,0.8940070271492004,0.9000820517539978,7453.0,7430.0,0.8509995937347412,0.00025,0.711929976940155,0.7352102398872375,0.7346081137657166,104902.0,20630.0,0.9521094560623169,0.9638683199882507,0.8941847085952759,0.9013862013816833,928.0,928.0,0.851087749004364,0.7106629014015198,0.7354618310928345,0.7354618310928345,13104.0,2580.0
16,0.9492931962013245,0.9632161855697632,0.8939856886863708,0.9004645943641663,7445.0,7441.0,0.8501401543617249,0.00025,0.7125699520111084,0.7349976897239685,0.7348930239677429,104891.0,20638.0,0.9486886858940125,0.9657924771308899,0.8941847085952759,0.9020594954490662,928.0,928.0,0.8503108024597168,0.7164891958236694,0.7354618310928345,0.7354618310928345,13104.0,2580.0
17,0.948830246925354,0.9630292057991028,0.8939856886863708,0.9006383419036865,7443.0,7443.0,0.849385142326355,0.00025,0.7140263319015503,0.7349641919136047,0.7349641919136047,104889.0,20640.0,0.9503991007804871,0.9659349918365479,0.8941847085952759,0.9023023247718811,928.0,928.0,0.848050594329834,0.7174410820007324,0.7354618310928345,0.7354618310928345,13104.0,2580.0
18,0.9483317136764526,0.9644981026649475,0.8939785361289978,0.901187539100647,7447.0,7440.0,0.848095715045929,0.00025,0.7164170145988464,0.7350049614906311,0.7348217964172363,104892.0,20636.0,0.9532496929168701,0.9650798439979553,0.8941847085952759,0.9019805192947388,928.0,928.0,0.8493642807006836,0.7175678610801697,0.7354618310928345,0.7354618310928345,13104.0,2580.0
19,0.9493287801742554,0.963643491268158,0.8940497636795044,0.9010769724845886,7452.0,7425.0,0.8479808568954468,0.00025,0.7155109643936157,0.7353507280349731,0.7346437573432922,104907.0,20631.0,0.9512542486190796,0.965008556842804,0.8941847085952759,0.902414083480835,928.0,928.0,0.8496441841125488,0.7179725766181946,0.7354618310928345,0.7354618310928345,13104.0,2580.0
20,0.9502189755439758,0.9637324810028076,0.8939714431762695,0.9016224145889282,7472.0,7416.0,0.8463102579116821,0.00025,0.715762197971344,0.73539799451828,0.7339315414428711,104916.0,20611.0,0.9512542486190796,0.9670040011405945,0.8941847085952759,0.9027383327484131,928.0,928.0,0.8487104773521423,0.71938556432724,0.7354618310928345,0.7354618310928345,13104.0,2580.0
21,0.9501477479934692,0.9639372825622559,0.8940070271492004,0.9014971256256104,7468.0,7415.0,0.8465973138809204,0.00025,0.7162818908691406,0.7354620099067688,0.7340739965438843,104917.0,20615.0,0.9515393376350403,0.9664338827133179,0.8942417502403259,0.9028351902961731,928.0,927.0,0.8449413776397705,0.7189942598342896,0.7356715202331543,0.7354618310928345,13105.0,2580.0
22,0.9508955478668213,0.9638037085533142,0.8940355181694031,0.9017103910446167,7462.0,7417.0,0.8463708162307739,0.00025,0.7169294357299805,0.7354661822319031,0.7342876195907593,104915.0,20621.0,0.9521094560623169,0.9661487936973572,0.8941847085952759,0.9029144644737244,930.0,926.0,0.8442176580429077,0.7182514667510986,0.7357305884361267,0.7348916530609131,13106.0,2578.0
23,0.949578046798706,0.9639817476272583,0.8940711617469788,0.901648759841919,7477.0,7397.0,0.8464242815971375,0.00025,0.717979371547699,0.7358497381210327,0.733753502368927,104935.0,20606.0,0.951824426651001,0.9658637642860413,0.8940137028694153,0.9028958678245544,933.0,926.0,0.8445732593536377,0.7185232043266296,0.735504150390625,0.7340365052223206,13106.0,2575.0
24,0.950575053691864,0.9650678634643555,0.8939927816390991,0.9024875164031982,7547.0,7338.0,0.8440127968788147,0.00025,0.7205562591552734,0.7367439270019531,0.7312608957290649,104994.0,20536.0,0.9512542486190796,0.9657211899757385,0.8940137028694153,0.9019924998283386,935.0,924.0,0.8465538024902344,0.7181814908981323,0.735773503780365,0.733466386795044,13108.0,2573.0
25,0.9513940811157227,0.9642488360404968,0.8942135572433472,0.9024003148078918,7505.0,7349.0,0.8442944288253784,0.00025,0.7197268605232239,0.7368496656417847,0.732756495475769,104983.0,20578.0,0.9458380937576294,0.9670040011405945,0.8942987322807312,0.9029356241226196,929.0,925.0,0.8528245687484741,0.7217264175415039,0.7360159754753113,0.7351767420768738,13107.0,2579.0
26,0.9503970146179199,0.9646850228309631,0.8942420482635498,0.9032890796661377,7533.0,7317.0,0.8411892056465149,0.000125,0.7244776487350464,0.7374313473701477,0.7317594289779663,105015.0,20550.0,0.9529646635055542,0.9654361605644226,0.8942987322807312,0.90338534116745,929.0,925.0,0.8522416949272156,0.7195665836334229,0.7360159754753113,0.7351767420768738,13107.0,2579.0
